audio_filename,transcription,video_id,segment_num,start_time,duration,timestamp_range,transcription_length
1CYaJGSQP_E_seg040.wav,"CIRRUS 52G, ROGER, JUST MANEUVER BACK FOR THE STRAIGHT IN.",1CYaJGSQP_E,40,214,2,[03:34 - 03:36],58
1CYaJGSQP_E_seg041.wav,"I DON'T KNOW WHICH WAY YOU'RE GOING NOW, SO JUST TURN BACK AROUND TO RUNWAY 35.",1CYaJGSQP_E,41,216,4,[03:36 - 03:40],79
1CYaJGSQP_E_seg042.wav,"TURNING TO 35. I'M SO SORRY FOR THE CONFUSION, 4252G.",1CYaJGSQP_E,42,221,3,[03:41 - 03:44],53
1CYaJGSQP_E_seg043.wav,"THAT'S OKAY, WE'LL GET IT.",1CYaJGSQP_E,43,224,1,[03:44 - 03:45],26
1CYaJGSQP_E_seg044.wav,"TOWER, KING 350GA, VISUAL RUNWAY 4, ......",1CYaJGSQP_E,44,228,3,[03:48 - 03:51],42
1CYaJGSQP_E_seg045.wav,"350GA, HOBBY TOWER, ROGER, CONTINUE.",1CYaJGSQP_E,45,232,1,[03:52 - 03:53],36
1CYaJGSQP_E_seg046.wav,"OKAY, YEAH, THAT'S FINE 52G, JUST MAKE IT. UHH... SO YOU'RE IN A RIGHT TURN, KEEP IT TIGHT, I NEED YOU TO MAKE IT TIGHT.",1CYaJGSQP_E,46,248,7,[04:08 - 04:15],120
1CYaJGSQP_E_seg047.wav,"KEEPING TURN TIGHT, 4252G.",1CYaJGSQP_E,47,256,1,[04:16 - 04:17],26
1CYaJGSQP_E_seg048.wav,"N350GA, TRAFFIC ALERT, HEADING TO YOUR RIGHT IN 1 MILE, 900 FEET.",1CYaJGSQP_E,48,258,3,[04:18 - 04:21],65
1CYaJGSQP_E_seg049.wav,"0GA, I'M LOOKING.",1CYaJGSQP_E,49,262,1,[04:22 - 04:23],17
1CYaJGSQP_E_seg050.wav,"CIRRUS 52G, I NEED YOU TO... OKAY, THERE YOU GO, STRAIGHT INTO RUNWAY 35, CLEAR TO LAND.",1CYaJGSQP_E,50,264,4,[04:24 - 04:28],88
1CYaJGSQP_E_seg051.wav,"STRAIGHT INTO 35, CLEAR TO LAND. AND I DON'T BELIEVE I'M LINED UP FOR THAT, 4252G.",1CYaJGSQP_E,51,272,4,[04:32 - 04:36],82
1CYaJGSQP_E_seg052.wav,"OKAY, 52G, ROGER, TURN TO THE RIGHT AND CLIMB AND MAINTAIN 1,600, RIGHT TURN.",1CYaJGSQP_E,52,276,6,[04:36 - 04:42],77
1CYaJGSQP_E_seg053.wav,"1,600, RIGHT TURN, 4252G.",1CYaJGSQP_E,53,285,2,[04:45 - 04:47],25
1CYaJGSQP_E_seg054.wav,"52G, YES, MA'AM, HEADING ABOUT 040.",1CYaJGSQP_E,54,287,2,[04:47 - 04:49],35
1CYaJGSQP_E_seg055.wav,"040, 4252G.",1CYaJGSQP_E,55,291,1,[04:51 - 04:52],11
1CYaJGSQP_E_seg056.wav,"OKAY, 52G, LET'S DO THIS. CAN YOU DO A RIGHT TURN BACK TO JOIN THE STRAIGHT IN TO 35? COULD YOU DO IT LIKE THAT?",1CYaJGSQP_E,56,299,6,[04:59 - 05:05],112
1CYaJGSQP_E_seg057.wav,"YES, RIGHT TURN, BACK TO 35, 4252G.",1CYaJGSQP_E,57,307,3,[05:07 - 05:10],35
1CYaJGSQP_E_seg058.wav,"N4252G, OKAY, SO YOU'RE JUST GOING TO MAKE A RIGHT TURN ALL THE WAY AROUND TO RUNWAY 35 AND NOW YOU'RE CLEARED TO LAND.",1CYaJGSQP_E,58,311,7,[05:11 - 05:18],119
1CYaJGSQP_E_seg059.wav,"35 CLEARED TO LAND, 4252G, THANK YOU VERY MUCH.",1CYaJGSQP_E,59,319,3,[05:19 - 05:22],47
1CYaJGSQP_E_seg060.wav,"...CLEAR TO LAND, NUMBER 2 IN THE AIRPORT, TRAFFIC IS CIRRUS ROLLING ON ABOUT A MILE, FLYING TO RUNWAY 35.",1CYaJGSQP_E,60,328,5,[05:28 - 05:33],106
1CYaJGSQP_E_seg061.wav,"ALRIGHT, WE SLOW IT DOWN AND .....",1CYaJGSQP_E,61,334,1,[05:34 - 05:35],34
1CYaJGSQP_E_seg062.wav,"CIRRUS 52G, OKAY, YOU'RE LOOKING GOOD, JUST CONTINUE A RIGHT TURN FOR RUNWAY 35.",1CYaJGSQP_E,62,339,4,[05:39 - 05:43],80
1CYaJGSQP_E_seg063.wav,DO YOU SEE RUNWAY 35 STILL?,1CYaJGSQP_E,63,343,2,[05:43 - 05:45],27
1CYaJGSQP_E_seg064.wav,"YES, 35, 4252G, HAVE IT IN SIGHT, CONTINUE MY ROLLING.",1CYaJGSQP_E,64,348,3,[05:48 - 05:51],54
1CYaJGSQP_E_seg065.wav,"YES, MA'AM. YEAH, YOU'RE GOOD, SO YOU CAN START YOUR DESCENT TO RUNWAY 35 THERE. AND CLEAR TO LAND ON 35.",1CYaJGSQP_E,65,352,6,[05:52 - 05:58],105
1CYaJGSQP_E_seg066.wav,"CLEAR TO LAND 35, 4252G, THANK YOU VERY MUCH.",1CYaJGSQP_E,66,359,3,[05:59 - 06:02],45
1CYaJGSQP_E_seg067.wav,"NO PROBLEM. WINDS ARE 100 AT 10... I'M SORRY, WINDS ARE 100 AT 15 GUSTS TO 20.",1CYaJGSQP_E,67,363,7,[06:03 - 06:10],78
1CYaJGSQP_E_seg068.wav,"CIRRUS 52G, IF YOU DON'T WANT TO LAND, IF THAT'S TOO HIGH, WE CAN PUT YOU BACK AROUND ON THE DOWNWIND, DON'T FORCE IT IF YOU CAN'T.",1CYaJGSQP_E,68,378,5,[06:18 - 06:23],131
1CYaJGSQP_E_seg069.wav,"OKAY, WE'LL SEE, THANK YOU, 4252G.",1CYaJGSQP_E,69,384,2,[06:24 - 06:26],34
1CYaJGSQP_E_seg070.wav,"I THINK YOU'RE TOO HIGH. CIRRUS 52G, YOU MIGHT BE TOO HIGH.",1CYaJGSQP_E,70,394,4,[06:34 - 06:38],59
1CYaJGSQP_E_seg071.wav,"OKAY, WE'LL GO AROUND THEN, 4252G.",1CYaJGSQP_E,71,401,2,[06:41 - 06:43],34
1CYaJGSQP_E_seg072.wav,"CIRRUS 52G, ROGER, JUST... OKAY, YOU'RE JUST GOING TO MAKE A RIGHT TRAFFIC NOW FOR RUNWAY 35, WE'LL COME BACK AROUND AND WE GOT IT THIS TIME.",1CYaJGSQP_E,72,406,7,[06:46 - 06:53],141
1CYaJGSQP_E_seg073.wav,...RIGHT TRAFFIC TO 3...,1CYaJGSQP_E,73,415,2,[06:55 - 06:57],24
1CYaJGSQP_E_seg074.wav,"4252G, MAKE A RIGHT DOWNWIND RUNWAY 35, AND YOU ARE CLEAR TO LAND.",1CYaJGSQP_E,74,425,4,[07:05 - 07:09],66
1CYaJGSQP_E_seg075.wav,"THERE'LL BE NO OTHER TRAFFIC FOR RUNWAY 4, SO THIS ONE WILL BE EASY.",1CYaJGSQP_E,75,429,3,[07:09 - 07:12],68
1CYaJGSQP_E_seg076.wav,...52G...,1CYaJGSQP_E,76,435,1,[07:15 - 07:16],9
1CYaJGSQP_E_seg077.wav,"52G, AFFIRMATIVE, AND CLEAR TO LAND ON RUNWAY 35 VIA THE RIGHT DOWNWIND, RIGHT BASE.",1CYaJGSQP_E,77,437,5,[07:17 - 07:22],84
1CYaJGSQP_E_seg078.wav,"52G, AND THERE'S THE B737 ON SHORT FINAL RUNWAY 4 TOUCHING DOWN RIGHT IN FRONT OF YOU, SO JUST CAUTION WAKE TURBULENCE RIGHT THERE AT THAT INTERSECTION.",1CYaJGSQP_E,78,455,6,[07:35 - 07:41],152
1CYaJGSQP_E_seg079.wav,"OKAY, I GOT THAT IN SIGHT, THANK YOU, 4252G.",1CYaJGSQP_E,79,462,2,[07:42 - 07:44],44
1CYaJGSQP_E_seg080.wav,"RUNWAY 35 IN SIGHT, 4252G.",1CYaJGSQP_E,80,471,2,[07:51 - 07:53],26
1CYaJGSQP_E_seg081.wav,"52G, WINDS 090 AT 13 GUSTS 18, RUNWAY 35, AGAIN, CLEAR TO LAND.",1CYaJGSQP_E,81,474,5,[07:54 - 07:59],63
1CYaJGSQP_E_seg082.wav,"35 CLEAR TO LAND, TRYING TO GET DOWN AGAIN, 4252G.",1CYaJGSQP_E,82,481,3,[08:01 - 08:04],50
1CYaJGSQP_E_seg083.wav,"OKAY, CIRRUS 52G, JUST GO AHEAD AND MAKE THE LEFT TURN NOW TO ENTER THE DOWNWIND, MIDFIELD DOWNWIND FOR RUNWAY 4.",1CYaJGSQP_E,83,500,7,[08:20 - 08:27],113
1CYaJGSQP_E_seg084.wav,"IF YOU CAN, JUST KEEP ME A NICE LOW TIGHT PATTERN. I HAVE TRAFFIC 4 MILES BEHIND YOU, SO I NEED YOU TO JUST KIND OF KEEP IT IN TIGHT IF YOU COULD.",1CYaJGSQP_E,84,507,7,[08:27 - 08:34],146
1CYaJGSQP_E_seg085.wav,"AND ACTUALLY, I MIGHT END UP SEQUENCING YOU BEHIND THAT TRAFFIC. IT'S ON 4 MILES A MINUTE.",1CYaJGSQP_E,85,518,4,[08:38 - 08:42],90
1CYaJGSQP_E_seg086.wav,"UM, IT IS GOING TO BE A LITTLE BIT TIGHT WITH ONE BEHIND IT...",1CYaJGSQP_E,86,523,4,[08:43 - 08:47],62
1CYaJGSQP_E_seg087.wav,"... SO WHEN YOU GET ON THAT DOWNWIND, STAY ON THAT DOWNWIND, ADVISE ME WHEN YOU HAVE THAT B737 IN SIGHT.",1CYaJGSQP_E,87,527,6,[08:47 - 08:53],104
1CYaJGSQP_E_seg088.wav,WE'LL EITHER DO 4 OR WE MIGHT SWING YOU AROUND TO 35.,1CYaJGSQP_E,88,533,5,[08:53 - 08:58],53
1CYaJGSQP_E_seg089.wav,"MA'AM, MA'AM, MA'AM, STRAIGHTEN UP! STRAIGHTEN UP",1CYaJGSQP_E,89,538,2,[08:58 - 09:00],49
1LrDImibNKc_seg005.wav,"ON APRIL 18, 2024. A SOUTHWEST AIRLINES BOEING 737 MAX 8 REGISTRATION N8710M, PERFORMING FLIGHT SWA2937 FROM WASHINGTON REAGAN NATIONAL AIRPORT (KDCA) TO ORLANDO INTERNATIONAL AIRPORT (KMCO) WAS CLEARED TO TAXI TO THE RUNWAY 1. ON THEIR TAXI ROUTE THE AIRPLANE WAS CLEARED TO CROSS RUNWAY 4. MEANWHILE A JETBLUE AIRWAYS EMBRAER ERJ-190 REGISTRATION N323JB, FLIGHT JBU1554 FROM WASHINGTON REAGAN NATIONAL AIRPORT (KDCA) TO BOSTON LOGAN INTERNATIONAL AIRPORT (KBOS) WAS WAITING FOR TAKEOFF CLEARANCE ON RUNWAY 4. WHEN SOUTHWEST 2937 WAS APPROACHING RUNWAY 4, JETBLUE 1554 WAS CLEARED FOR TAKE-OFF. AS THE SWA2937 CROSSED THE HOLD SHORT LINE THE GROUND CONTROLLER INSTRUCTED THEM TO STOP. MEANWHILE THE TOWER CONTROLLER STOPPED JETBLUE 1554. AS IT WAS REPORTED THE SOUTHWEST STOPPED ABOUT 40 METERS/ 130 FEET PAST THE HOLD SHORT LINE.",1LrDImibNKc,5,7,8,[00:07 - 00:15],831
1LrDImibNKc_seg006.wav,"JETBLUE 1554, WASHINGTON TOWER, RUNWAY 4, LINE UP AND WAIT, TRAFFIC LANDS ON RUNWAY 1.",1LrDImibNKc,6,17,4,[00:17 - 00:21],86
1LrDImibNKc_seg007.wav,"LINE UP AND WAIT RUNWAY 4, JETBLUE 1554.",1LrDImibNKc,7,21,2,[00:21 - 00:23],40
1LrDImibNKc_seg008.wav,"SOUTHWET 2937, TAXI, ALPHA.",1LrDImibNKc,8,31,2,[00:31 - 00:33],27
1LrDImibNKc_seg009.wav,"SOUTHWEST 2937, WASHINGTON GROUND. GIVE WAY TO THE AMERICAN AIRBUS LEFT TO RIGHT. RUNWAY 1, TAXI VIA K, C, CROSS 4 AT C, PULL OVER TO THE RIGHT AND TOWER ON THE OTHER SIDE.",1LrDImibNKc,9,34,11,[00:34 - 00:45],172
1LrDImibNKc_seg010.wav,"ALRIGHT, AFTER AMERICAN, GOING TO 1, K, C, CLEARED TO CROSS 4, THEN STAY TO THE RIGHT, SOUTHWEST 2937.",1LrDImibNKc,10,45,7,[00:45 - 00:52],102
1LrDImibNKc_seg011.wav,"AMERICAN 713, CONTACT POTOMAC DEPARTURE, HAVE A GREAT FLIGHT.",1LrDImibNKc,11,55,2,[00:55 - 00:57],61
1LrDImibNKc_seg012.wav,"SWITCH TO DEPARTURE, AMERICAN 713, GOOD DAY.",1LrDImibNKc,12,58,3,[00:58 - 01:01],44
1LrDImibNKc_seg013.wav,"SOUTHWEST 2830, TRAFFIC DEPARTS OFF YOUR LEFT. ANOTHER TRAFFIC IS ON A 6 MILE FINAL, RUNWAY 1, LINE UP AND WAIT.",1LrDImibNKc,13,62,7,[01:02 - 01:09],112
1LrDImibNKc_seg014.wav,"RUNWAY 1, LINE UP AND WAIT, SOUTHWEST 2830.",1LrDImibNKc,14,69,2,[01:09 - 01:11],43
1LrDImibNKc_seg015.wav,"JETBLUE 1554, TRAFFIC HOLDS OFF YOUR RIGHT. WIND CALM, RUNWAY 4, CLEARED FOR TAKEOFF.",1LrDImibNKc,15,79,9,[01:19 - 01:28],85
1LrDImibNKc_seg016.wav,"CLEARED FOR TAKEOFF RUNWAY 4, JETBLUE 1554.",1LrDImibNKc,16,88,3,[01:28 - 01:31],43
1LrDImibNKc_seg017.wav,"BLUESTREAK 5226, LEFT TURN AT N BEHIND THE EMBRAER, GROUND .7.",1LrDImibNKc,17,100,5,[01:40 - 01:45],62
1LrDImibNKc_seg018.wav,"LEFT TURN N, BEHIND THE EMBRAER, GROUND .7, BLUESTREAK 5226.",1LrDImibNKc,18,106,2,[01:46 - 01:48],60
1LrDImibNKc_seg019.wav,"JETBLUE 1554, STOP! JETBLUE 1554, STOP!",1LrDImibNKc,19,108,2,[01:48 - 01:50],39
1LrDImibNKc_seg020.wav,"STOP STOP, SOUTHWEST 2937, STOP!!!",1LrDImibNKc,20,110,2,[01:50 - 01:52],34
1LrDImibNKc_seg021.wav,WE STOP. WE WERE CLEARED TO CROSS RUNWAY 4.,1LrDImibNKc,21,113,2,[01:53 - 01:55],43
1LrDImibNKc_seg022.wav,"AND WE'RE STOPPED, JETBLUE 1554.",1LrDImibNKc,22,116,2,[01:56 - 01:58],32
1LrDImibNKc_seg023.wav,"SOUTHWEST 2830, RUNWAY 1, CLEARED FOR TAKEOFF.",1LrDImibNKc,23,124,3,[02:04 - 02:07],46
1LrDImibNKc_seg024.wav,"RUNWAY 1 CLEARED FOR TAKEOFF, SOUTHWEST 2830.",1LrDImibNKc,24,127,2,[02:07 - 02:09],45
1LrDImibNKc_seg025.wav,"JETBLUE 1554, DO YOU HAVE ROOM TO GET AROUND THE SOUTHWEST OR EVEN DOUBLE-BACK ONTO RUNWAY 4 FULL LENGTH?",1LrDImibNKc,25,131,7,[02:11 - 02:18],105
1LrDImibNKc_seg026.wav,"LOOKS LIKE WE CAN MAKE A LEFT ON A, JETBLUE 1554.",1LrDImibNKc,26,139,3,[02:19 - 02:22],49
1LrDImibNKc_seg027.wav,"THANK YOU, SIR. JETBLUE 1554, LEFT A, BACK TO Z, SHORT OF RUNWAY 4 AND ADVISE READY.",1LrDImibNKc,27,142,7,[02:22 - 02:29],84
1LrDImibNKc_seg028.wav,"OKAY, LEFT ON A, Z, SHORT OF RUNWAY 4. WE'LL LET YOU KNOW, JETBLUE 1554.",1LrDImibNKc,28,149,5,[02:29 - 02:34],72
1LrDImibNKc_seg029.wav,"GROUND, SOUTHWEST 2937, WHERE DO YOU WANT US TO GO?",1LrDImibNKc,29,156,3,[02:36 - 02:39],51
1LrDImibNKc_seg030.wav,"SOUTHWEST 2937, CONTINUE TO CROSS RUNWAY 4 AT C.",1LrDImibNKc,30,159,6,[02:39 - 02:45],48
1LrDImibNKc_seg031.wav,"OKAY, CLEARED TO CROSS RUNWAY 4 AT C ... 2937.",1LrDImibNKc,31,165,5,[02:45 - 02:50],46
1LrDImibNKc_seg032.wav,"JETBLUE 1554, HOW MUCH LONGER DO YOU GUYS NEED? JUST FOR PLANNING PURPOSES.",1LrDImibNKc,32,179,5,[02:59 - 03:04],75
1LrDImibNKc_seg033.wav,"YOU ARE FINE RIGHT THERE, NO ONE ELSE IS COMING FROM BEHIND. DO AS YOU NEED AND CALL ME BACK.",1LrDImibNKc,33,187,5,[03:07 - 03:12],93
1LrDImibNKc_seg034.wav,"BRICKYARD 5632, GROUND .7, BYE BYE.",1LrDImibNKc,34,195,2,[03:15 - 03:17],35
1LrDImibNKc_seg035.wav,"GROUND .7, BYE BYE, BRICKYARD 5632.",1LrDImibNKc,35,197,2,[03:17 - 03:19],35
1LrDImibNKc_seg036.wav,"TOWER, SOUTHWEST 2937, I GUESS WE NEED A PHONE NUMBER TO CALL ......",1LrDImibNKc,36,201,4,[03:21 - 03:25],68
1LrDImibNKc_seg037.wav,"YES, OF COURSE. LET ME KNOW WHEN YOU HAVE THE PEN READY.",1LrDImibNKc,37,205,3,[03:25 - 03:28],56
1LrDImibNKc_seg038.wav,703-***-****.,1LrDImibNKc,38,210,6,[03:30 - 03:36],13
1LrDImibNKc_seg039.wav,"AND THEN WHEN PROMPTED, PRESS 1 AND WE'LL BE TALKING TO YOU SOON.",1LrDImibNKc,39,217,3,[03:37 - 03:40],65
1Php7MdP8ac_seg003.wav,"BAY FLIGHT 14, EXTEND DOWNWIND TO THE CEMENT... CORRECTION, EXTEND DOWNWIND TO THE KAISER HOSPITAL. RUNWAY 30, CLEARED TO LAND.",1Php7MdP8ac,3,8,6,[00:08 - 00:14],127
1Php7MdP8ac_seg004.wav,BYF14 CESSNA 172 SKYHAWK,1Php7MdP8ac,4,15,1,[00:15 - 00:16],24
1Php7MdP8ac_seg005.wav,"EXTENDING DOWNWIND, CLEARED TO LAND 30, BAY FLIGHT 14.",1Php7MdP8ac,5,16,3,[00:16 - 00:19],54
1Php7MdP8ac_seg006.wav,"SEQUENCING, BAY FLIGHT 14.",1Php7MdP8ac,6,23,1,[00:23 - 00:24],26
1Php7MdP8ac_seg007.wav,BAY FLIGHT 14 HAS BEEN CLEARED TO LAND.,1Php7MdP8ac,7,24,2,[00:24 - 00:26],39
1Php7MdP8ac_seg008.wav,"ROGER, BAY FLIGHT 14.",1Php7MdP8ac,8,27,1,[00:27 - 00:28],21
1Php7MdP8ac_seg009.wav,"BAY FLIGHT 14, YOU INSTRUCTED TO TURN BASE AT THE KAISER HOSPITAL.",1Php7MdP8ac,9,34,3,[00:34 - 00:37],66
1Php7MdP8ac_seg010.wav,"I'M UNFAMILIAR WITH KAISER HOSPITAL, BAY FLIGHT 14.",1Php7MdP8ac,10,38,2,[00:38 - 00:40],51
1Php7MdP8ac_seg011.wav,THEN WHY YOU DIDN'T SAY SOMETHING?,1Php7MdP8ac,11,41,1,[00:41 - 00:42],34
1Php7MdP8ac_seg012.wav,WHAT DO YOU WANT ME TO DO? BAY FLIGHT 14.,1Php7MdP8ac,12,44,2,[00:44 - 00:46],41
1Php7MdP8ac_seg013.wav,"TO LAND THE AIRPLANE, SIR.",1Php7MdP8ac,13,46,1,[00:46 - 00:47],26
1Php7MdP8ac_seg014.wav,"BAY FLIGHT 30, TRAFFIC THAT YOU'RE FOLLOWING HAS EXTENDED TO THE KAISER HOSPITAL.",1Php7MdP8ac,14,50,3,[00:50 - 00:53],81
1Php7MdP8ac_seg015.wav,BAY FLIGHT 30 IS AT THE COYOTE HILLS DEPARTURE.,1Php7MdP8ac,15,55,2,[00:55 - 00:57],47
1Php7MdP8ac_seg016.wav,"SORRY, BAY FLIGHT 30. BAY FLIGHT 22, YOUR TRAFFIC IS AT THE KAISER HOSPITAL.",1Php7MdP8ac,16,58,3,[00:58 - 01:01],76
1Php7MdP8ac_seg017.wav,"TRAFFIC AT KAISER HOSPITAL, BAY FLIGHT 22.",1Php7MdP8ac,17,62,3,[01:02 - 01:05],42
1Php7MdP8ac_seg018.wav,"TRAFFIC IN SIGHT, BAY FLIGHT 22.",1Php7MdP8ac,18,66,2,[01:06 - 01:08],32
1Php7MdP8ac_seg019.wav,"BAY FLIGHT 22, RUNWAY 30, NUMBER 2, CLEARED FOR THE OPTION.",1Php7MdP8ac,19,69,2,[01:09 - 01:11],59
1Php7MdP8ac_seg020.wav,"NUMBER 2, CLEARED FOR THE OPTION, RUNWAY 30, BAY FLIGHT 22.",1Php7MdP8ac,20,72,3,[01:12 - 01:15],59
1Php7MdP8ac_seg021.wav,"657... CORRECTION, BAY FLIGHT 14, LEFT AT D, TAXI TO PARKING VIA J.",1Php7MdP8ac,21,92,5,[01:32 - 01:37],67
1Php7MdP8ac_seg022.wav,"LEFT AT D, TAXI TO PARKING VIA J. BAY FLIGHT 14.",1Php7MdP8ac,22,98,4,[01:38 - 01:42],48
1Php7MdP8ac_seg023.wav,"BAY FLIGHT 14, ASK SOMEONE IN THERE WHERE THE KAISER HOSPITAL IS, WILL YOU?",1Php7MdP8ac,23,104,3,[01:44 - 01:47],75
1Php7MdP8ac_seg024.wav,"ROGER, BAY FLIGHT 14.",1Php7MdP8ac,24,110,1,[01:50 - 01:51],21
1Php7MdP8ac_seg025.wav,EVERYONE KNOW WHAT IS THAT WHO FLIES OUT OF HERE.,1Php7MdP8ac,25,112,2,[01:52 - 01:54],49
1Php7MdP8ac_seg026.wav,"LET'S KEEP THE TRAINING OFF THE AIR, SHALL WE?",1Php7MdP8ac,26,116,2,[01:56 - 01:58],46
1Php7MdP8ac_seg027.wav,"I'M SORRY, WHO WAS THAT?",1Php7MdP8ac,27,120,2,[02:00 - 02:02],24
1Php7MdP8ac_seg028.wav,"THIS IS THE EXAMINER ONBOARD FLIGHT 14. I'M SAYING, LET'S LEAVE THE CONTROLLER TRAINING OFF FREQUENCY.",1Php7MdP8ac,28,122,7,[02:02 - 02:09],102
1Php7MdP8ac_seg029.wav,"SIR, YOU FLY THE AIRPLANE AND I'LL FLY THE TOWER, HOW'S THAT?",1Php7MdP8ac,29,131,2,[02:11 - 02:13],61
1Php7MdP8ac_seg030.wav,"AND FOR THAT EXAMINER, WHY NOT? IF THE... IF THE... PILOT DOESN'T KNOW A COMMAND, ISN'T HE REQUIRED TO ASK THE CONTROLLER FOR CLARIFICATION?",1Php7MdP8ac,30,135,9,[02:15 - 02:24],140
1Php7MdP8ac_seg031.wav,YOU'RE PARTLY BLOCKED.,1Php7MdP8ac,31,146,1,[02:26 - 02:27],22
1Php7MdP8ac_seg032.wav,"IF A PILOT DOES NOT KNOW WHAT A CONTROLLER IS INSTRUCTING HIM TO DO, ...ISN'T HE REQUIRED TO ASK FOR CLARIFICATION?",1Php7MdP8ac,32,149,7,[02:29 - 02:36],115
1Php7MdP8ac_seg033.wav,"TAKE IT OFF AIR, SIR.",1Php7MdP8ac,33,158,2,[02:38 - 02:40],21
1Php7MdP8ac_seg034.wav,I'M NOT TAKING ANYTHING OFF AIR. HAVE A GOOD DAY.,1Php7MdP8ac,34,160,3,[02:40 - 02:43],49
1ZHfRoYxvTg_seg002.wav,"ON MARCH 15, 2024. A BRITISH AIRWAYS BOEING 777-236(ER) REGISTRATION G-VIIP PERFORMING FLIGHT BAW2JA FROM JOHN F. KENNEDY INTERNATIONAL AIRPORT (KJFK) TO LONDON GATWICK AIRPORT (EGKK). THE AIRCRAFT DEPARTED JFK AIRPORT AT 21:53 EDT AND WAS AT CRUISING ALTITUDE OVER THE NORTH ATLANTIC FOR MORE THAN 3 HOURS WHEN THE FLIGHT CREW DECLARED A MEDICAL EMERGENCY. THE CAPTAIN REPORTED ON ATC THAT ONE OF THE PILOTS HAD BECOME 'INCAPACITATED AND WAS UNABLE TO PERFORM THEIR DUTIES'.",1ZHfRoYxvTg,2,16,10,[00:16 - 00:26],475
1ZHfRoYxvTg_seg003.wav,"SPEEDBIRD 2JA HEAVY. GANDER CENTER. DESCEND 6,000, ST. JOHN'S ALTIMETER 29.92.",1ZHfRoYxvTg,3,27,7,[00:27 - 00:34],78
1ZHfRoYxvTg_seg004.wav,"SPEEDBIRD 2JA, ROGER, AND THE ST. JOHN'S ATIS IS CURRENTLY X. THE WIND AT THE FIELD: 360 MAGNETIC AT 11 KNOTS.",1ZHfRoYxvTg,4,40,8,[00:40 - 00:48],110
1ZHfRoYxvTg_seg005.wav,"SPEEDBIRD 2JA, THAT HAS BEEN PASSED TO TOWER. I WILL CALL FOR CONFIRMATION.",1ZHfRoYxvTg,5,52,5,[00:52 - 00:57],75
1ZHfRoYxvTg_seg006.wav,"SPEEDBIRD 2JA, I'M TOLD THE AIRPORT AUTHORITY HAS BEEN MADE AWARE AND HAS BEEN MAKING ARRANGEMENTS TO HAVE IT THERE WHEN YOU TOUCH DOWN.",1ZHfRoYxvTg,6,61,7,[01:01 - 01:08],136
1ZHfRoYxvTg_seg007.wav,"SPEEDBIRD 2JA, CAN WE KEEP HIGH SPEED UNTIL TESOX?",1ZHfRoYxvTg,7,73,4,[01:13 - 01:17],50
1ZHfRoYxvTg_seg008.wav,"SPEEDBIRD 2JA, THAT'S APPROVED.",1ZHfRoYxvTg,8,79,1,[01:19 - 01:20],31
1ZHfRoYxvTg_seg009.wav,"SPEEDBIRD 2JA, YOU'RE CLEARED TO THE ST. JOHN'S AIRPORT FOR THE ILS RUNWAY 28, TESOX TRANSITION.",1ZHfRoYxvTg,9,86,6,[01:26 - 01:32],96
1ZHfRoYxvTg_seg010.wav,"CLEARED FOR THE ILS 28, TESOX TRANSITION, SPEEDBIRD 2JA. THANK YOU FOR YOUR HELP.",1ZHfRoYxvTg,10,93,8,[01:33 - 01:41],81
1ZHfRoYxvTg_seg011.wav,"SPEEDBIRD 2JA, ROGER, YOU CAN CONTACT ST. JOHN'S TOWER NOW 120.6.",1ZHfRoYxvTg,11,104,5,[01:44 - 01:49],65
1ZHfRoYxvTg_seg012.wav,120.6. SPEEDBIRD 2JA. AND THANK YOU VERY MUCH FOR YOUR HELP. BYE-BYE.,1ZHfRoYxvTg,12,110,6,[01:50 - 01:56],69
1ZHfRoYxvTg_seg013.wav,"TOWER, HELLO. SPEEDBIRD 2JA, DESCENDING 6,000 TO TESOX FOR THE ILS 28.",1ZHfRoYxvTg,13,120,5,[02:00 - 02:05],70
1ZHfRoYxvTg_seg014.wav,"SPEEDBIRD 2JA HEAVY. TOWER, GOOD MORNING. RUNWAY 28, WIND'S 360 AT 11, ALTIMETER 29.92 WITH Y. CLEARED TO LAND RUNWAY 28.",1ZHfRoYxvTg,14,127,9,[02:07 - 02:16],121
1ZHfRoYxvTg_seg015.wav,"CLEARED TO LAND RUNWAY 28, THANK YOU VERY MUCH. SPEEDBIRD 2JA.",1ZHfRoYxvTg,15,137,4,[02:17 - 02:21],62
1ZHfRoYxvTg_seg016.wav,"SPEEDBIRD 2JA. TOWER, BACKTRACK RUNWAY 28, HOLD SHORT RUNWAY 34. IF NECESSARY THERE, YOU CAN USE THE TURNAROUND BAY AT THE END.",1ZHfRoYxvTg,16,156,8,[02:36 - 02:44],127
1ZHfRoYxvTg_seg017.wav,"BACKTRACK, HOLD SHORT RUNWAY 34, SPEEDBIRD 2JA.",1ZHfRoYxvTg,17,165,4,[02:45 - 02:49],47
1ZHfRoYxvTg_seg018.wav,"SPEEDBIRD 2JA, TOWER, CONTINUE THE BACKTRACK RUNWAY 28, EXIT RIGHT TURN ONTO RUNWAY 16, CONTACT GROUND THERE 121.9.",1ZHfRoYxvTg,18,173,8,[02:53 - 03:01],115
1ZHfRoYxvTg_seg019.wav,...16...TO... ...SPEEDBIRD 2JA.,1ZHfRoYxvTg,19,182,6,[03:02 - 03:08],31
